 time            clock           enable          reset_n         b0              b1              b2              b3              b4              b5              b6              b7             
 2.03001000e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03001100e-06  1.35000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03001300e-06  1.05000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03001650e-06  5.25000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03002000e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03002070e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03002210e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03002490e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03003050e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03004170e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03006410e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03010890e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03019850e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03037770e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03073610e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03145290e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03288650e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.03575370e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04000000e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04000100e-06  1.50000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04000300e-06  4.50000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04000650e-06  9.75000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04001000e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04001070e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04001210e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04001490e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04002050e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04003170e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04005410e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04009890e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04018850e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04036770e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04072610e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04144290e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04170650e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04184986e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.72032000e-01  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04213658e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  5.16096000e-01  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04271002e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04385690e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.04615066e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05001000e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05001100e-06  1.35000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05001300e-06  1.05000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05001650e-06  5.25000000e-01  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05002000e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05002070e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05002210e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05002490e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05003050e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05004170e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05006410e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05010890e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05019850e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05037770e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05073610e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05145290e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05288650e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.05575370e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.06000000e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.06057344e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.06172032e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.06227344e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.06250282e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  9.24748800e-01  9.24748800e-01  2.75251200e-01  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.06296157e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  3.74246400e-01  3.74246400e-01  8.25753600e-01  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.06387907e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.06571408e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.06786204e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07001000e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07001100e-06  1.35000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07001300e-06  1.05000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07001650e-06  5.25000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07002000e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07002070e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07002210e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07002490e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07003050e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07004170e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07006410e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07010890e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07019850e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07037770e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07073610e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07145290e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07288650e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.07575370e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08000000e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08000100e-06  1.50000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08000300e-06  4.50000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08000650e-06  9.75000000e-01  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08001000e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08001070e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08001210e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08001490e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08002050e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08003170e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08005410e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08009890e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08018850e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08036770e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08072610e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08144290e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08170650e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  0.00000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08184986e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.72032000e-01  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08213658e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  5.16096000e-01  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08271002e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08385690e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.08615066e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09001000e-06  1.50000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09001100e-06  1.35000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09001300e-06  1.05000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09001650e-06  5.25000000e-01  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09002000e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09002070e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09002210e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09002490e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09003050e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09004170e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09006410e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09010890e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09019850e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09037770e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09073610e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09145290e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09288650e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.09575370e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
 2.10000000e-06  0.00000000e+00  1.50000000e+00  1.50000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  0.00000000e+00  1.20000000e+00  1.20000000e+00  0.00000000e+00  0.00000000e+00 
